Job ID,Job Title,Company Name,Footer Placeholder Label,Tags and Skills,Experience,Salary,Location,Job Description,Scraped Date,Min Salary,Max Salary,Min Experience,Max Experience,Posted Days Ago
010425009114,interior site supervisor,reminiscent life spaces,1 day ago,"Site Measurement, Vendor Coordination, Site Engineering, Interior Works, Site Planning, Residential, Site Supervision, Modular Kitchen",2 5 yrs,not disclosed,"hyderabad, bengaluru, mumbai all areas",preferred candidate profile should have atleast 2 yrs of work experience in interior firm as site engineer should have vendor management skills candidate should have exp in handling clients,2025 04 03,Not Specified,Not Specified,2.0,5.0,1
240325003612,interior draughtsman,snsgap infratech pvt ltd,9 days ago,"Furniture Design, Elevations, Electrical Design, Detail Drawings, Layout Design, Layout Planning, Interiors, Planning",1 2 yrs,not disclosed,noida,"preferred to be residing in or around delhi ncr proficient in autocad,revit,for detailed 2d and 3d drafting",2025 04 03,Not Specified,Not Specified,1.0,2.0,9
231224500962,interiors site supervisor,vijay sales,30 days ago,"Accessories, AutoCAD, Site supervision, commercial projects, VRAY, Interior designing, Material procurement, 3DSmax",1 4 yrs,not disclosed,mumbai,"senior secondary with diploma degree in interior designing job requirements minimum qualification of 12th std with diploma degree in interior designing the incumbent should have sound computer knowledge should have good know how about material procurement, measurement management interior designing skills should be ready to be at site supervision until completion or go outstation for site projects duties responsibilities the candidate should be well versed in software s like autocad and 3d max v ray good knowledge in residential or commercial projects or both is good coordination for new projects and also for maintenance of branches",2025 04 03,Not Specified,Not Specified,1.0,4.0,30
200325015550,interior project coordinator,super creations interiors exteriors,13 days ago,"Coordination, Project Coordination, CAD Drawing, Supervision, Interior Works, Management Reporting, Installation, Problem Solving",3 5 yrs,not disclosed,hyderabad miyapur,"proven experience in managing projects from start to finish minimum 3 5 years of experience in project coordination,particularly in modular furniture installations or similar interior materialsthe ideal candidate will have hands on experience coordinating modular furniture installations or similar interior materials",2025 04 03,Not Specified,Not Specified,3.0,5.0,13
060923501186,senior architect,concept designers architects amp interior designers,30 days ago,"Architect, Junior Staff, Team leading, Manager Quality Assurance, Architecture, AutoCAD, Project management, Creative designing",4 8 yrs,not disclosed,nagpur,this position requires a bachelor s degree in architecture or a related field and at least five years of experience as an architect or engineerpresentation expertise proficient in autocad and other related software and design platforms senior architects designers bring considerable experience to their roles,2025 04 03,Not Specified,Not Specified,4.0,8.0,30
260325503507,social media marketing intern,trios,starts in 1 3 months,N/A,n a,unpaid,pune,"trios coworking pvt ltd is looking for social media marketing intern to join our dynamic team and embark on a rewarding career journeyresponding to customer inquiries and feedback on social media channels,and providing exceptional customer service must have excellent communication and interpersonal skills and have strong creative and analytical skills",2025 04 03,Not Specified,Not Specified,Not Specified,Not Specified,90
260325503293,social media marketing intern,trios,starts in 1 3 months,N/A,n a,unpaid,pune,"trios coworking pvt ltd is looking for social media marketing intern to join our dynamic team and embark on a rewarding career journeyresponding to customer inquiries and feedback on social media channels,and providing exceptional customer service must have excellent communication and interpersonal skills and have strong creative and analytical skills",2025 04 03,Not Specified,Not Specified,Not Specified,Not Specified,90
250325011518,business development executive,well ergon,8 days ago,"cold calling, lead generation, Business Development, sales, client relationship management, New Client Acquisition, New Business Development, Client relationship",0 4 yrs,3 5 lacs pa,pune,"bachelors degree mustcandidates with 0 1 year sales experience preferred,mba preferred interact with interior designers and architects and get the products specified in upcoming and existing projects desired skills and experience",2025 04 03,300000.0,500000.0,0.0,4.0,8
210325016278,business development executive,well ergon,12 days ago,"cold calling, lead generation, Business Development, sales, client relationship management, New Client Acquisition, New Business Development, Cold",0 4 yrs,not disclosed,"hyderabad, pune, bengaluru","bachelors degree mustcandidates with 0 1 year sales experience preferred,mba preferred interact with interior designers and architects and get the products specified in upcoming and existing projects desired skills and experience",2025 04 03,Not Specified,Not Specified,0.0,4.0,12
010520500171,interior supervisor,monnaie interior designers,30 days ago,"Interior Supervisor, Supervision, Interiors",1 3 yrs,not disclosed,palakkad,"interior supervisor min 1 years experienced must have knowledge in interior furnishing supervision location palakkad, kerala",2025 04 03,Not Specified,Not Specified,1.0,3.0,30
180325023021,junior architect architect,abhikalpan architects and planners,15 days ago,"architect, Sketchup, AutoCAD, Site Visit, Residential, Working Drawings, Architectural Design, Detail Drawings",0 5 yrs,not disclosed,"thane, navi mumbai, mumbai all areas","candidate with 0 5yrs exp can apply good salary benefits 5days working near to kanjurmarg station practical knowledge of autocad, revit, sketchup, should be able to learn new software call 7208013171",2025 04 03,Not Specified,Not Specified,0.0,5.0,15
050325025795,junior architect architect,talent corner hr services,28 days ago,"Architecture, Working Drawings, Presentation Drawings, Landscape Design, Landscaping, Drawing, Presentation, Design",0 5 yrs,not disclosed,"mumbai dadar , thane",experience in landscape architecture with skills in working and presentation drawings design and develop landscape architectural projects,2025 04 03,Not Specified,Not Specified,0.0,5.0,28
010425007231,junior architect,designium,1 day ago,"design, along with knowledge of building codes and construction practices., Architecture, Construction, Building, Coding",n a,1 75 2 5 lacs pa,hyderabad kondapur,"preparing architectural drawings 3d models, and construction documents design and drafting prepare detailed drawings, sketches, and 3d models",2025 04 03,200000.0,500000.0,Not Specified,Not Specified,1
260325922705,uipath architect l1,wipro,7 days ago,"architectural design, rfps, technical leadership, root cause analysis, solution design, interior designing, project management, photoshop",5 10 yrs,not disclosed,chennai,"dodevelop architectural designs for the new and existing productsdefine product requirements and design needs by displaying complete understanding of product vision and business requirementsunderstand market driven business needs and objectives technology trends and requirements to define architecture requirements and strategycreate a product wide architectural design that ensures systems are scalable, reliable, and compatible with different deployment options develop theme based proof of concepts pocs in order to demonstrate the feasibility of the product idea and realise it as a viable one analyze, propose and implement the core technology strategy for product developmentconduct impact analyses of changes and new requirements on the product development effort provide solutioning of rfps received from clients and ensure overall product design assurance as per business needscollaborate with sales, development, consulting teams to reconcile solutions to architectureanalyse technology environment, enterprise specifics, client requirements to set a product solution design framework architectureprovide technical leadership to the design, development and implementation of custom solutions through thoughtful use of modern technologydefine and understand current state product features and identify improvements, options tradeoffs to define target state solutionsclearly articulate, document and sell architectural targets, recommendations and reusable patterns and accordingly propose investment roadmapsvalidate the solution prototype from technology, cost structure and customer differentiation point of viewidentify problem areas and perform root cause analysis of architectural design and solutions and provide relevant solutions to the problem tracks industry and application trends and relates these to planning current and future it needsprovides technical and strategic input during the product deployment at the client sitesupport delivery team during the product deployment process and resolve complex issuescollaborate with delivery team to develop a product validation and performance testing plan as per the business requirements and specifications identifies implementation risks and potential impacts maintain product roadmap and provide timely inputs for product upgrades as per the market needs",2025 04 03,Not Specified,Not Specified,5.0,10.0,7
260325506244,architect,vma architects,7 days ago,"architectural design, interior designing, forecasting, catia v5, photoshop, sketchup, autocad, dmu",6 8 yrs,not disclosed,gurugram,"ensuring that projects are completed within budget,on time,and to the satisfaction of clients and stakeholders an architect must possess a combination of technical,creative,and interpersonal skills",2025 04 03,Not Specified,Not Specified,6.0,8.0,7
260325502247,senior product designer,ibi group,7 days ago,"Product management, User research, Quality improvement, Test design, Advocate, Product design, Asset management, Mobile applications",8 13 yrs,not disclosed,hyderabad,"mentor and support other designers,fostering a culture of creativity and continuous improvement 5 years of experience in ux ui or product design,with a proven track record of delivering user centred solutions for both web and mobile applications",2025 04 03,Not Specified,Not Specified,8.0,13.0,7
240325923726,senior engineer sr project engineer interiors fit out,skandhanshi infra projects,9 days ago,"Project coordination, interiors works, commercial projects, projects residential, projects execution, Interiors fit out, Execution, Interiors",7 8 yrs,not disclosed,kurnool,"experience in interiors fit out projects, proven experience in project management, excellent client handling and internal communication skills, candidate must be capable of working in cross functional organization and good with coordinating and communating with various internal functions project coordination, site and construction supervision, material management, interiors execution end to end",2025 04 03,Not Specified,Not Specified,7.0,8.0,9
240125501093,architect,arconaid consultants,30 days ago,"architectural design, interior designing, project management, documentation, photoshop, business development, sketchup, autocad",3 8 yrs,not disclosed,pune,"ensuring that projects are completed within budget,on time,and to the satisfaction of clients and stakeholders an architect must possess a combination of technical,creative,and interpersonal skills",2025 04 03,Not Specified,Not Specified,3.0,8.0,30
200325507088,senior design engineer,veetechnologies,13 days ago,"Layout design, Electrical design, REVIT MEP, CAD, Bim, Commercial buildings, Senior Electrical Design Engineer, Electricals",7 11 yrs,not disclosed,bengaluru,"job opening for senior design engineer electrical qualification candidate should have electrical design, modelling, detailing and documentation with hand calculation and data center experience working experience in commercial buildings residential buildings, hospital buildings, sports facilities stadium good working knowledge in tools such as revit mep, bim 360, visual lighting, dialux navisworks role location bengaluru, salem, remote work mode wfh wfo proposed designation senior design engineer education qualification b tech be electrical diploma candidates will not be preferred design, modeling, detailing and documentation lighting calculations using visual lighting software design of electrical systems 2d 3d , electrical panel schedules, one line diagrams, construction documentation bim , detailed design bim , power layout design maintain the same level of quality on all deliverables in all the electrical projects deliver the tasks to clients as per the schedule with the supervision of the project lead responsible for overall performance of electrical tasks as assigned by the project lead delivery of cad and bim projects as per clients expectations apply",2025 04 03,Not Specified,Not Specified,7.0,11.0,13
190325914537,senior pipeline designer,avenir international engineers consultants,14 days ago,"AutoCAD, General Arrangement Drawings, pipeline surveying, Typical drawings, Horizontal Directional Drilling, Drawing, Survey, Design",7 8 yrs,not disclosed,tiruchirapalli,"responsibilities lead the drafting, design, and engineering of under ground pipelines in compliance with asme b31 4, asme b31 8, and asme b31 3 develop pipeline alignment sheets and route maps based on survey data prepare alignment sheets, typical drawings, road river existing pipeline existing cable crossing details, key plans, and route survey drawings prepare horizontal directional drilling hdd drawings coordinate pipeline station surveys with the survey team and ensure effective communication with engineering teams prepare piping plot plans, general arrangement drawings gads , isometric drawings, and piping equipment layout drawings prepare miscellaneous drawings for site activities, interfaces, and construction use autocad and other drafting tools for pipeline design and surveying",2025 04 03,Not Specified,Not Specified,7.0,8.0,14
181024016765,architect immediate joining,dynamic realty,30 days ago,"Architectural Design, Sketchup, Architecture, AutoCAD, material selection, Residential, Modular Kitchen, Detailing",3 7 yrs,3 75 7 5 lacs pa,pune pisoli,"to set up an interview kindly contact or whatsapp 9730764432immediate joiningjob role key responsibility responsible to ensure that drawings reaches project manager as per schedule monitor quality and progress of work on site design preparation of design feasibility proposals on small plots on the basis of local by laws for study purpose designing and execution of interior landscape spaces, office spaces and any related details if required all type of architectural designs, drawings, auto cad drafting coordination coordination with consultants site for timely execution of work finishing material selection approval from management such as tiles, laminates, color schemes, paint type, light fittings etcverify site observation report update site office project manager with inputs where necessary make weekly reports monitoring and quality assurance regular site visits for checking execution work working as per rcc, mep architectural drawings verify site observation report update site office project manager with inputs where necessaryupdate project consultants about progress changes difficulties in the implementation of project and find appropriate alternatives solutions quality control of execution work software knowledge autocadphotoshopms excel, ms word powerpointsketchupimportant pointersplanning and execution of project coordination with consultantsquality control on site reviewing and drawing architecture and engineering plans and giving feedbackmonitoring work at siteguiding contractors and inspecting quality of work overall all construction related tasks manage project schedules track progressknowledge of the architecture engineering codes bylaws",2025 04 03,700000.0,500000.0,3.0,7.0,30
160524006136,sr manager manager design architecture,whiteland corporation,12 days ago,"Architecture, Design, Architectural Design, Design Architecture, Management, SR",10 15 yrs,not disclosed,gurugram,10 15yrs of experience in design and architecture dealing with consultants and coordination with projects working and submission of drawings to ensure that the execution work is done with quality and as per design intent prepare rfp s,2025 04 03,Not Specified,Not Specified,10.0,15.0,12
281124004219,senior design consultant,cynosure corporate solutions,12 days ago,"AutoCAD, 3D Designing, 2D Design, Rhino, SketchUp, Enscape, Vray, Adobe Creative Suite",5 6 yrs,not disclosed,chennai muttukadu,"requirements bachelors degree in interior design or architectureproven experience as a designer,with a strong portfolio demonstrating expertise in 3d and 2d design",2025 04 03,Not Specified,Not Specified,5.0,6.0,12
281124004164,senior designer,cynosure corporate solutions,12 days ago,"2D Drawing, 3D Modeling, Material Selection, 2D Rendering, Selection, Modeling, 3D Model, 2D",5 6 yrs,not disclosed,chennai muttukadu,"requirements bachelors degree in design,architecture,or a related fieldproven experience as a designer,with a strong portfolio demonstrating expertise in 3d and 2d design",2025 04 03,Not Specified,Not Specified,5.0,6.0,12
250325506008,senior ui designer,onething design studio,8 days ago,"Web technologies, Excel, Interaction design, Mentor, Mobile applications, User interface designing, UI, Mentoring",2 7 yrs,not disclosed,gurugram,"the ideal candidate should have a keen eye for detail,proficiency infigma,and experience working on multiple real world projectsprior agency experience is preferred experience working in a fast paced agency environment and collaborating with cross functional teamsexperience in interaction design is a plus",2025 04 03,Not Specified,Not Specified,2.0,7.0,8
200325503838,senior visual designer pm 11325,whatfix,13 days ago,"Graphics, Simulation, Illustrator, Social media, Animation, Web designing, Photoshop, Digital marketing",5 10 yrs,not disclosed,bengaluru,"experience developing and or executing integrated marketing campaigns by collaborating with other designers and marketers experience designing for multi channel marketing campaigns,including social,paid media,and events location bengaluru only who are we experience in enterprise saas or start up environment preferred",2025 04 03,Not Specified,Not Specified,5.0,10.0,13
190724501443,architect,spacemekk designers,30 days ago,"architectural design, interior designing, forecasting, catia v5, photoshop, sketchup, autocad, dmu",3 5 yrs,not disclosed,pune,"managing budgets,schedules,and other project related activitiesensuring that projects are completed within budget,on time,and to the satisfaction of clients and stakeholders an architect must possess a combination of technical,creative,and interpersonal skills",2025 04 03,Not Specified,Not Specified,3.0,5.0,30
150724501836,architect,builders network,30 days ago,"architectural design, interior designing, revit architecture, concept design, urban design, photoshop, sketchup, autocad",3 6 yrs,not disclosed,pune,builders network is looking for architect to join our dynamic team and embark on a rewarding career journey develop architectural designs and plans collaborate with clients to understand requirements ensure compliance with building codes and regulations oversee the construction process and provide guidance conduct site visits and inspections prepare and present design proposals and reports,2025 04 03,Not Specified,Not Specified,3.0,6.0,30
140225501810,architect,ajay kale associates,30 days ago,"architectural design, interior designing, forecasting, catia v5, photoshop, sketchup, autocad, dmu",2 7 yrs,not disclosed,pune,"ensuring that projects are completed within budget,on time,and to the satisfaction of clients and stakeholders an architect must possess a combination of technical,creative,and interpersonal skills",2025 04 03,Not Specified,Not Specified,2.0,7.0,30
070819501521,architects engineers,mycitypune,30 days ago,"Architecture, electromechanical, Industrial projects, Interior designing, Mechanical engineering, Industrial, Design, Interiors",5 10 yrs,not disclosed,pune,candidate should have 5 years of architectural dealing interior design pertaining to it industrial projects should have 5 years of experience in electro mechanical engineering candidate should have 5 years of architectural dealing interior design pertaining to it industrial projects should have 5 years of experience in electro mechanical engineering,2025 04 03,Not Specified,Not Specified,5.0,10.0,30
210325922468,solution architect l1,wipro,12 days ago,"Solution architecture, RFPs, relationship management, Talent Management, Performance Management, risk mitigation, Proof of Concepts, ProOf Of Concept",10 20 yrs,not disclosed,pune,"about the role role purposethe purpose of the role is to create exceptional architectural solution design and thought leadership and enable delivery teams to provide exceptional client engagement and satisfaction do 1 develop architectural solutions for the new deals major change requests in existing dealscreates an enterprise wide architecture that ensures systems are scalable, reliable, and manageable provide solutioning of rfps received from clients and ensure overall design assurance develop a direction to manage the portfolio of to be solutions including systems, shared infrastructure services, applications in order to better match business outcome objectives analyse technology environment, enterprise specifics, client requirements to set a collaboration solution design framework architecture provide technical leadership to the design, development and implementation of custom solutions through thoughtful use of modern technology define and understand current state solutions and identify improvements, options tradeoffs to define target state solutions clearly articulate, document and sell architectural targets, recommendations and reusable patterns and accordingly propose investment roadmaps evaluate and recommend solutions to integrate with overall technology ecosystem works closely with various it groups to transition tasks, ensure performance and manage issues through to resolution perform detailed documentation app view, multiple sections views of the architectural design and solution mentioning all the artefacts in detail validate the solution prototype from technology, cost structure and customer differentiation point of view identify problem areas and perform root cause analysis of architectural design and solutions and provide relevant solutions to the problem collaborating with sales, program project, consulting teams to reconcile solutions to architecture tracks industry and application trends and relates these to planning current and future it needs provides technical and strategic input during the project planning phase in the form of technical architectural designs and recommendation collaborates with all relevant parties in order to review the objectives and constraints of solutions and determine conformance with the enterprise architecture identifies implementation risks and potential impacts 2 enable delivery teams by providing optimal delivery solutions frameworks build and maintain relationships with executives, technical leaders, product owners, peer architects and other stakeholders to become a trusted advisor develops and establishes relevant technical, business process and overall support metrics kpi sla to drive results manages multiple projects and accurately reports the status of all major assignments while adhering to all project management standards identify technical, process, structural risks and prepare a risk mitigation plan for all the projects ensure quality assurance of all the architecture or design decisions and provides technical mitigation support to the delivery teams recommend tools for reuse, automation for improved productivity and reduced cycle times leads the development and maintenance of enterprise framework and related artefacts develops trust and builds effective working relationships through respectful, collaborative engagement across individual product teams ensures architecture principles and standards are consistently applied to all the projects ensure optimal client engagement support pre sales team while presenting the entire solution design and its principles to the client negotiate, manage and coordinate with the client teams to ensure all requirements are met and create an impact of solution proposed demonstrate thought leadership with strong technical capability in front of the client to win the confidence and act as a trusted advisor 3 competency building and branding ensure completion of necessary trainings and certifications develop proof of concepts pocs ,case studies, demos etc for new growth areas based on market and customer research develop and present a point of view of wipro on solution design and architect by writing white papers, blogs etc attain market referencability and recognition through highest analyst rankings, client testimonials and partner credits be the voice of wipros thought leadership by speaking in forums internal and external mentor developers, designers and junior architects in the project for their further career development and enhancement contribute to the architecture practice by conducting selection interviews etc 4 team management resourcing anticipating new talent requirements as per the market industry trends or client requirements hire adequate and right resources for the team talent management ensure adequate onboarding and training for the team members to enhance capability effectiveness build an internal talent pool and ensure their career progression within the organization manage team attrition drive diversity in leadership positions performance management set goals for the team, conduct timely performance reviews and provide constructive feedback to own direct reports ensure that the performance nxt is followed for the entire team employee satisfaction and engagement lead and drive engagement initiatives for the team track team satisfaction scores and identify initiatives to build engagement within the team",2025 04 03,Not Specified,Not Specified,10.0,20.0,12
210325912966,integration architect l1,wipro,12 days ago,"integration architecture, RFPs, relationship management, quality assurance, solution design framework, Relationship, Framework, Architecture",10 20 yrs,not disclosed,pune,"about the role role purpose the purpose of the role is to create exceptional integration architectural solution design and thought leadership and enable delivery teams to provide exceptional client engagement and satisfaction do1 define integration architecture for the new deals major change requests in existing dealsa creates an enterprise wide integration architecture that ensures that systems are seamlessly integrated while being scalable, reliable, and manageable b provide solutioning for digital integration for rfps received from clients and ensure overall design assurancei analyse applications, exchange points, data formats, connectivity requirements, technology environment, enterprise specifics, client requirements to set an integration solution design framework architecture ii provide technical leadership to the design, development and implementation of integration solutions through thoughtful use of modern technologyiii define and understand current state integration solutions and identify improvements, options tradeoffs to define target state solutions iv clearly articulate, document and use integration patterns, best practices and processes v evaluate and recommend products and solutions to integrate with overall technology ecosystemvi works closely with various it groups to transition tasks, ensure performance and manage issues through to resolutionvii document integration architecture covering logical, deployment and data views mentioning all the artefacts in detailviii validate the integration solution prototype from technology, cost structure and customer differentiation point of view ix identify problem areas and perform root cause analysis of integration architectural design and solutions and provide relevant solutions to the problem x collaborating with sales, program project, consulting teams to reconcile solutions to architecture xi tracks industry integration trends and relates these to planning current and future it needsc provides technical and strategic input during the project planning phase in the form of technical architectural designs and recommendationsd collaborates with all relevant parties in order to review the objectives and constraints of solutions and determine conformance with the enterprise architecture e identifies implementation risks and potential impacts 2 enable delivery teams by providing optimal delivery solutions frameworksa build and maintain relationships with technical leaders, product owners, peer architects and other stakeholders to become a trusted advisorb develops and establishes relevant integration metrics kpi sla to drive resultsc identify risks related to integration and prepares a risk mitigation plan d ensure quality assurance of the integration architecture or design decisions and provides technical mitigation support to the delivery teamse leads the development and maintenance of integration framework and related artefactsf develops trust and builds effective working relationships through respectful, collaborative engagement across individual product teamsg ensures integration architecture principles, patterns and standards are consistently applied to all the projectsh ensure optimal client engagementi support pre sales team while presenting the entire solution design and its principles to the clientii coordinate with the client teams to ensure all requirements are met and create an effective integration solutioniii demonstrate thought leadership with strong technical capability in front of the client to win the confidence and act as a trusted advisor 3 competency building and brandinga ensure completion of necessary trainings and certifications on integration middlewareb develop proof of concepts pocs ,case studies, demos etc for new growth areas and solve new customer problems based on market and customer research c develop and present a point of view of wipro on digital integration by writing white papers, blogs etc d help in attaining market recognition through analyst rankings, client testimonials and partner credits e be the voice of wipros thought leadership by speaking in forums internal and external f mentor developers, designers and junior architects in the project for their further career development and enhancementg contribute to the integration practice by conducting selection interviews etc 4 team management a resourcingi anticipating new talent requirements as per the market industry trends or client requirementsii support in hiring adequate and right resources for the team through conducting interviewsb talent managementi ensure adequate onboarding and training for the team members to enhance capability effectivenessc performance managementi provide inputs to project manager in setting appraisal objectives for the team, conduct timely performance reviews and provide constructive feedback to own direct reports if present deliver no performance parameter measure1 support sales team to create wins of proposals with quality index 7, timely support of the proposals, identifying opportunities leads to sell services within outside account lead generation , no of proposals led 2 delivery responsibility in projects programs and accounts a solution acceptance of integration architecture from client and or internal wipro architecture leadership , and b effective implementation of integration approach solution component by way of sufficient integration design, methods guidelines and tech know how of team 3 delivery support csat, delivery as per cost, quality and timelines, identify and develop reusable components, recommend tools for reuse, automation for improved productivity and reduced cycle times 4 capability development trainings and certifications completed, increase in ace certifications, thought leadership content developed white papers, wipro povs",2025 04 03,Not Specified,Not Specified,10.0,20.0,12
210325910686,solution architect l1,wipro,12 days ago,"Solution Architecture, Enterprise Architecture, solution design, architectural solution design, technical architectural designs, architecture framework, project planning, Planning",10 15 yrs,not disclosed,pune,"about the role role purposethe purpose of the role is to create exceptional architectural solution design and thought leadership and enable delivery teams to provide exceptional client engagement and satisfaction do 1 develop architectural solutions for the new deals major change requests in existing dealscreates an enterprise wide architecture that ensures systems are scalable, reliable, and manageable provide solutioning of rfps received from clients and ensure overall design assurance develop a direction to manage the portfolio of to be solutions including systems, shared infrastructure services, applications in order to better match business outcome objectives analyse technology environment, enterprise specifics, client requirements to set a collaboration solution design framework architecture provide technical leadership to the design, development and implementation of custom solutions through thoughtful use of modern technology define and understand current state solutions and identify improvements, options tradeoffs to define target state solutions clearly articulate, document and sell architectural targets, recommendations and reusable patterns and accordingly propose investment roadmaps evaluate and recommend solutions to integrate with overall technology ecosystem works closely with various it groups to transition tasks, ensure performance and manage issues through to resolution perform detailed documentation app view, multiple sections views of the architectural design and solution mentioning all the artefacts in detail validate the solution prototype from technology, cost structure and customer differentiation point of view identify problem areas and perform root cause analysis of architectural design and solutions and provide relevant solutions to the problem collaborating with sales, program project, consulting teams to reconcile solutions to architecture tracks industry and application trends and relates these to planning current and future it needs provides technical and strategic input during the project planning phase in the form of technical architectural designs and recommendation collaborates with all relevant parties in order to review the objectives and constraints of solutions and determine conformance with the enterprise architecture identifies implementation risks and potential impacts 2 enable delivery teams by providing optimal delivery solutions frameworks build and maintain relationships with executives, technical leaders, product owners, peer architects and other stakeholders to become a trusted advisor develops and establishes relevant technical, business process and overall support metrics kpi sla to drive results manages multiple projects and accurately reports the status of all major assignments while adhering to all project management standards identify technical, process, structural risks and prepare a risk mitigation plan for all the projects ensure quality assurance of all the architecture or design decisions and provides technical mitigation support to the delivery teams recommend tools for reuse, automation for improved productivity and reduced cycle times leads the development and maintenance of enterprise framework and related artefacts develops trust and builds effective working relationships through respectful, collaborative engagement across individual product teams ensures architecture principles and standards are consistently applied to all the projects ensure optimal client engagement support pre sales team while presenting the entire solution design and its principles to the client negotiate, manage and coordinate with the client teams to ensure all requirements are met and create an impact of solution proposed demonstrate thought leadership with strong technical capability in front of the client to win the confidence and act as a trusted advisor 3 competency building and branding ensure completion of necessary trainings and certifications develop proof of concepts pocs ,case studies, demos etc for new growth areas based on market and customer research develop and present a point of view of wipro on solution design and architect by writing white papers, blogs etc attain market referencability and recognition through highest analyst rankings, client testimonials and partner credits be the voice of wipros thought leadership by speaking in forums internal and external mentor developers, designers and junior architects in the project for their further career development and enhancement contribute to the architecture practice by conducting selection interviews etc 4 team management resourcing anticipating new talent requirements as per the market industry trends or client requirements hire adequate and right resources for the team talent management ensure adequate onboarding and training for the team members to enhance capability effectiveness build an internal talent pool and ensure their career progression within the organization manage team attrition drive diversity in leadership positions performance management set goals for the team, conduct timely performance reviews and provide constructive feedback to own direct reports ensure that the performance nxt is followed for the entire team employee satisfaction and engagement lead and drive engagement initiatives for the team track team satisfaction scores and identify initiatives to build engagement within the team",2025 04 03,Not Specified,Not Specified,10.0,15.0,12
220325908724,solution architect l1,wipro,11 days ago,"Team Management, architectural design, project management, technical leadership, documentation, enterprise architecture, career development, root cause analysis",10 20 yrs,not disclosed,pune,"role purposethe purpose of the role is to create exceptional architectural solution design and thought leadership and enable delivery teams to provide exceptional client engagement and satisfaction do1 develop architectural solutions for the new deals major change requests in existing dealscreates an enterprise wide architecture that ensures systems are scalable, reliable, and manageable provide solutioning of rfps received from clients and ensure overall design assurancedevelop a direction to manage the portfolio of to be solutions including systems, shared infrastructure services, applications in order to better match business outcome objectivesanalyse technology environment, enterprise specifics, client requirements to set a collaboration solution design framework architecture provide technical leadership to the design, development and implementation of custom solutions through thoughtful use of modern technologydefine and understand current state solutions and identify improvements, options tradeoffs to define target state solutionsclearly articulate, document and sell architectural targets, recommendations and reusable patterns and accordingly propose investment roadmapsevaluate and recommend solutions to integrate with overall technology ecosystemworks closely with various it groups to transition tasks, ensure performance and manage issues through to resolutionperform detailed documentation app view, multiple sections views of the architectural design and solution mentioning all the artefacts in detailvalidate the solution prototype from technology, cost structure and customer differentiation point of view identify problem areas and perform root cause analysis of architectural design and solutions and provide relevant solutions to the problem collaborating with sales, program project, consulting teams to reconcile solutions to architecture tracks industry and application trends and relates these to planning current and future it needsprovides technical and strategic input during the project planning phase in the form of technical architectural designs and recommendationcollaborates with all relevant parties in order to review the objectives and constraints of solutions and determine conformance with the enterprise architectureidentifies implementation risks and potential impacts2 enable delivery teams by providing optimal delivery solutions frameworksbuild and maintain relationships with executives, technical leaders, product owners, peer architects and other stakeholders to become a trusted advisordevelops and establishes relevant technical, business process and overall support metrics kpi sla to drive resultsmanages multiple projects and accurately reports the status of all major assignments while adhering to all project management standardsidentify technical, process, structural risks and prepare a risk mitigation plan for all the projectsensure quality assurance of all the architecture or design decisions and provides technical mitigation support to the delivery teamsrecommend tools for reuse, automation for improved productivity and reduced cycle timesleads the development and maintenance of enterprise framework and related artefactsdevelops trust and builds effective working relationships through respectful, collaborative engagement across individual product teamsensures architecture principles and standards are consistently applied to all the projectsensure optimal client engagementsupport pre sales team while presenting the entire solution design and its principles to the clientnegotiate, manage and coordinate with the client teams to ensure all requirements are met and create an impact of solution proposeddemonstrate thought leadership with strong technical capability in front of the client to win the confidence and act as a trusted advisor3 competency building and brandingensure completion of necessary trainings and certificationsdevelop proof of concepts pocs ,case studies, demos etc for new growth areas based on market and customer research develop and present a point of view of wipro on solution design and architect by writing white papers, blogs etc attain market referencability and recognition through highest analyst rankings, client testimonials and partner credits be the voice of wipros thought leadership by speaking in forums internal and external mentor developers, designers and junior architects in the project for their further career development and enhancementcontribute to the architecture practice by conducting selection interviews etc4 team management resourcinganticipating new talent requirements as per the market industry trends or client requirementshire adequate and right resources for the team talent managementensure adequate onboarding and training for the team members to enhance capability effectivenessbuild an internal talent pool and ensure their career progression within the organizationmanage team attrition drive diversity in leadership positionsperformance managementset goals for the team, conduct timely performance reviews and provide constructive feedback to own direct reportsensure that the performance nxt is followed for the entire teamemployee satisfaction and engagementlead and drive engagement initiatives for the teamtrack team satisfaction scores and identify initiatives to build engagement within the team",2025 04 03,Not Specified,Not Specified,10.0,20.0,11
